Search Type,Time,Start,End,Number of Nodes,Path,Distance,Total Nodes Visited
BFS Recursive,0,4,11,0.5625,4->3->8->2->7->12->1->6->11,0.0294118,0.5625,Matrix
BFS Recursive,0,11,4,0.8125,11->7->10->12->15->3->6->8->9->14->16->2->4,0.0588235,0.8125,Matrix
BFS Recursive,0,3,1,0.3125,3->2->7->4->1,0.0392157,0.3125,Adjacency List
BFS Recursive,0,1,3,0.3125,1->2->5->6->3,0.0294118,0.3125,Adjacency List
BFS Recursive,0,3,1,0.3125,3->2->4->7->1,0.0392157,0.3125,Matrix
BFS Recursive,0,1,3,0.25,1->2->5->3,0.0294118,0.25,Matrix
BFS Recursive,0,4,5,0.6875,4->3->8->2->7->12->1->6->11->16->5,0.0294118,0.6875,Adjacency List
BFS Recursive,0,5,4,0.8125,5->1->6->9->2->10->7->13->3->14->11->8->4,0.0490196,0.8125,Adjacency List
BFS Recursive,0,4,5,0.6875,4->3->8->2->7->12->1->6->11->16->5,0.0294118,0.6875,Matrix
BFS Recursive,0,5,4,0.8125,5->1->6->9->2->7->10->13->3->8->11->14->4,0.0490196,0.8125,Matrix
BFS Recursive,0,6,10,0.25,6->2->5->10,0.0588235,0.25,Adjacency List
BFS Recursive,0,10,6,0.125,10->6,0.0588235,0.125,Adjacency List
BFS Recursive,0,6,10,0.3125,6->2->5->7->10,0.0588235,0.3125,Matrix
BFS Recursive,0,10,6,0.125,10->6,0.0588235,0.125,Matrix
BFS Recursive,0,4,16,0.625,4->3->8->2->7->12->1->6->11->16,0.0294118,0.625,Adjacency List
BFS Recursive,0,16,4,0.625,16->15->12->14->11->8->13->10->7->4,0.0294118,0.625,Adjacency List
BFS Recursive,0,4,16,0.625,4->3->8->2->7->12->1->6->11->16,0.0294118,0.625,Matrix
BFS Recursive,0,16,4,0.4375,16->12->15->8->11->14->4,0.0294118,0.4375,Matrix
BFS Recursive,0,15,8,0.75,15->14->11->16->13->10->7->12->9->6->3->8,0.0392157,0.75,Adjacency List
BFS Recursive,0,8,15,0.75,8->4->7->12->3->6->11->16->2->5->10->15,0.0490196,0.75,Adjacency List
BFS Recursive,0,15,8,0.6875,15->11->14->16->7->10->12->13->3->6->8,0.0392157,0.6875,Matrix
BFS Recursive,0,8,15,0.75,8->4->7->12->3->6->11->16->2->5->10->15,0.0490196,0.75,Matrix
BFS Recursive,0,11,8,0.5,11->7->10->15->12->3->6->8,0.0588235,0.5,Adjacency List
BFS Recursive,0,8,11,0.4375,8->4->7->12->3->6->11,0.0490196,0.4375,Adjacency List
BFS Recursive,0,11,8,0.5,11->7->10->12->15->3->6->8,0.0588235,0.5,Matrix
BFS Recursive,0,8,11,0.4375,8->4->7->12->3->6->11,0.0490196,0.4375,Matrix
BFS Recursive,0,1,5,0.1875,1->2->5,0.0294118,0.1875,Adjacency List
BFS Recursive,0,5,1,0.125,5->1,0.0490196,0.125,Adjacency List
BFS Recursive,0,1,5,0.1875,1->2->5,0.0294118,0.1875,Matrix
BFS Recursive,0,5,1,0.125,5->1,0.0490196,0.125,Matrix
BFS Recursive,0,11,7,0.125,11->7,0.0588235,0.125,Adjacency List
BFS Recursive,0,7,11,0.25,7->3->6->11,0.0588235,0.25,Adjacency List
BFS Recursive,0,11,7,0.125,11->7,0.0588235,0.125,Matrix
BFS Recursive,0,7,11,0.3125,7->3->6->8->11,0.0588235,0.3125,Matrix
BFS Recursive,0,11,6,0.4375,11->7->10->15->12->3->6,0.0588235,0.4375,Adjacency List
BFS Recursive,0,6,11,0.625,6->2->5->10->7->1->3->9->14->11,0.0588235,0.625,Adjacency List
BFS Recursive,0,11,6,0.4375,11->7->10->12->15->3->6,0.0588235,0.4375,Matrix
BFS Recursive,0,6,11,0.625,6->2->5->7->10->1->3->9->8->11,0.0588235,0.625,Matrix
BFS Recursive,0,3,14,0.875,3->2->7->4->1->6->11->8->5->10->15->12->9->14,0.0392157,0.875,Adjacency List
BFS Recursive,0,14,3,0.875,14->13->10->15->9->6->11->16->5->2->7->12->1->3,0.0392157,0.875,Adjacency List
BFS Recursive,0,3,14,0.875,3->2->4->7->1->6->8->11->5->10->12->15->9->14,0.0392157,0.875,Matrix
BFS Recursive,0,14,3,0.875,14->10->13->15->6->9->11->16->2->5->7->12->1->3,0.0392157,0.875,Matrix
BFS Recursive,0,9,16,0.9375,9->5->10->13->1->6->14->11->2->7->15->12->3->8->16,0.0490196,0.9375,Adjacency List
BFS Recursive,0,16,9,0.6875,16->15->12->14->11->8->13->10->7->4->9,0.0294118,0.6875,Adjacency List
BFS Recursive,0.969844,9,16,0.9375,9->5->10->13->1->6->11->14->2->7->12->15->3->8->16,0.0490196,0.9375,Matrix
BFS Recursive,0,16,9,0.8125,16->12->15->8->11->14->4->7->10->13->3->6->9,0.0294118,0.8125,Matrix
BFS Recursive,0,5,7,0.4375,5->1->6->9->2->10->7,0.0490196,0.4375,Adjacency List
BFS Recursive,0,7,5,0.5,7->3->6->11->8->2->4->5,0.0588235,0.5,Adjacency List
BFS Recursive,0,5,7,0.375,5->1->6->9->2->7,0.0490196,0.375,Matrix
BFS Recursive,0,7,5,0.5,7->3->6->8->11->2->4->5,0.0588235,0.5,Matrix
BFS Recursive,0,16,11,0.3125,16->15->12->14->11,0.0294118,0.3125,Adjacency List
BFS Recursive,0,11,16,0.6875,11->7->10->15->12->3->6->8->9->14->16,0.0588235,0.6875,Adjacency List
BFS Recursive,0,16,11,0.3125,16->12->15->8->11,0.0294118,0.3125,Matrix
BFS Recursive,0,11,16,0.6875,11->7->10->12->15->3->6->8->9->14->16,0.0588235,0.6875,Matrix
BFS Iterative,0,10,8,0.875,10->6->9->14->11->2->5->7->13->15->12->1->3->8,0.470588,1,Adjacency List
BFS Iterative,0,8,10,0.6875,8->4->7->12->3->6->11->16->2->5->10,0.598039,1,Adjacency List
BFS Iterative,0,10,8,0.875,10->6->9->11->14->2->5->7->13->12->15->1->3->8,0.470588,1,Matrix
BFS Iterative,0,8,10,0.6875,8->4->7->12->3->6->11->16->2->5->10,0.598039,1,Matrix
BFS Iterative,0,9,5,0.125,9->5,0.598039,1,Adjacency List
BFS Iterative,0,5,9,0.25,5->1->6->9,0.598039,1,Adjacency List
BFS Iterative,0,9,5,0.125,9->5,0.598039,1,Matrix
BFS Iterative,0,5,9,0.25,5->1->6->9,0.598039,1,Matrix
BFS Iterative,0,5,11,0.6875,5->1->6->9->2->10->7->13->3->14->11,0.598039,1,Adjacency List
BFS Iterative,0,11,5,0.875,11->7->10->15->12->3->6->8->9->14->16->2->4->5,0.470588,1,Adjacency List
BFS Iterative,0,5,11,0.6875,5->1->6->9->2->7->10->13->3->8->11,0.598039,1,Matrix
BFS Iterative,0,11,5,0.875,11->7->10->12->15->3->6->8->9->14->16->2->4->5,0.470588,1,Matrix
BFS Iterative,0,13,10,0.3125,13->9->14->5->10,1,1,Adjacency List
BFS Iterative,0,10,13,0.5625,10->6->9->14->11->2->5->7->13,0.470588,1,Adjacency List
BFS Iterative,0,13,10,0.3125,13->9->14->5->10,1,1,Matrix
BFS Iterative,0,10,13,0.5625,10->6->9->11->14->2->5->7->13,0.470588,1,Matrix
BFS Iterative,0,5,11,0.6875,5->1->6->9->2->10->7->13->3->14->11,0.598039,1,Adjacency List
BFS Iterative,0,11,5,0.875,11->7->10->15->12->3->6->8->9->14->16->2->4->5,0.470588,1,Adjacency List
BFS Iterative,0,5,11,0.6875,5->1->6->9->2->7->10->13->3->8->11,0.598039,1,Matrix
BFS Iterative,0,11,5,0.875,11->7->10->12->15->3->6->8->9->14->16->2->4->5,0.470588,1,Matrix
BFS Iterative,0,3,3,0.0625,3,0.666667,1,Adjacency List
BFS Iterative,0,3,3,0.0625,3,0.666667,1,Adjacency List
BFS Iterative,0,3,3,0.0625,3,0.666667,1,Matrix
BFS Iterative,0,3,3,0.0625,3,0.666667,1,Matrix
BFS Iterative,0,15,1,1,15->14->11->16->13->10->7->12->9->6->3->8->5->2->4->1,0.666667,1,Adjacency List
BFS Iterative,0,1,15,0.875,1->2->5->6->3->9->10->7->4->13->14->11->8->15,1,1,Adjacency List
BFS Iterative,0,15,1,1,15->11->14->16->7->10->12->13->3->6->8->9->2->4->5->1,0.666667,1,Matrix
BFS Iterative,0.97179,1,15,0.9375,1->2->5->3->6->9->4->7->10->13->8->11->14->12->15,1,1,Matrix
BFS Iterative,0,5,12,0.9375,5->1->6->9->2->10->7->13->3->14->11->8->4->15->12,0.598039,1,Adjacency List
BFS Iterative,0,12,5,0.875,12->8->11->16->4->7->10->15->3->6->9->14->2->5,0.598039,1,Adjacency List
BFS Iterative,0,5,12,0.875,5->1->6->9->2->7->10->13->3->8->11->14->4->12,0.598039,1,Matrix
BFS Iterative,0,12,5,0.875,12->8->11->16->4->7->10->15->3->6->9->14->2->5,0.598039,1,Matrix
BFS Iterative,0,12,16,0.25,12->8->11->16,0.598039,1,Adjacency List
BFS Iterative,0,16,12,0.1875,16->15->12,1,1,Adjacency List
BFS Iterative,0,12,16,0.25,12->8->11->16,0.598039,1,Matrix
BFS Iterative,0,16,12,0.125,16->12,1,1,Matrix
BFS Iterative,0,10,11,0.3125,10->6->9->14->11,0.470588,1,Adjacency List
BFS Iterative,0,11,10,0.1875,11->7->10,0.470588,1,Adjacency List
BFS Iterative,0,10,11,0.25,10->6->9->11,0.470588,1,Matrix
BFS Iterative,0,11,10,0.1875,11->7->10,0.470588,1,Matrix
BFS Iterative,0,15,14,0.125,15->14,0.666667,1,Adjacency List
BFS Iterative,0,14,15,0.25,14->13->10->15,0.666667,1,Adjacency List
BFS Iterative,0,15,14,0.1875,15->11->14,0.666667,1,Matrix
BFS Iterative,0,14,15,0.25,14->10->13->15,0.666667,1,Matrix
BFS Iterative,0,16,14,0.25,16->15->12->14,1,1,Adjacency List
BFS Iterative,0,14,16,0.5,14->13->10->15->9->6->11->16,0.666667,1,Adjacency List
BFS Iterative,0,16,14,0.375,16->12->15->8->11->14,1,1,Matrix
BFS Iterative,0,14,16,0.5,14->10->13->15->6->9->11->16,0.666667,1,Matrix
BFS Iterative,0,10,4,1,10->6->9->14->11->2->5->7->13->15->12->1->3->8->16->4,0.470588,1,Adjacency List
BFS Iterative,0,4,10,0.75,4->3->8->2->7->12->1->6->11->16->5->10,1,1,Adjacency List
BFS Iterative,0,10,4,1,10->6->9->11->14->2->5->7->13->12->15->1->3->8->16->4,0.470588,1,Matrix
BFS Iterative,0,4,10,0.75,4->3->8->2->7->12->1->6->11->16->5->10,1,1,Matrix
BFS Iterative,0,7,3,0.125,7->3,0.470588,1,Adjacency List
BFS Iterative,0,3,7,0.1875,3->2->7,0.666667,1,Adjacency List
BFS Iterative,0,7,3,0.125,7->3,0.470588,1,Matrix
BFS Iterative,0,3,7,0.25,3->2->4->7,0.666667,1,Matrix
BFS Iterative,0,16,8,0.375,16->15->12->14->11->8,1,1,Adjacency List
BFS Iterative,0,8,16,0.5,8->4->7->12->3->6->11->16,0.598039,1,Adjacency List
BFS Iterative,0,16,8,0.25,16->12->15->8,1,1,Matrix
BFS Iterative,0.97179,8,16,0.5,8->4->7->12->3->6->11->16,0.598039,1,Matrix
BFS Iterative,0,6,14,0.5625,6->2->5->10->7->1->3->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,6,0.375,14->13->10->15->9->6,0.666667,1,Adjacency List
BFS Iterative,0,6,14,0.6875,6->2->5->7->10->1->3->9->8->11->14,0.470588,1,Matrix
BFS Iterative,0,14,6,0.3125,14->10->13->15->6,0.666667,1,Matrix
BFS Iterative,0,14,9,0.3125,14->13->10->15->9,0.666667,1,Adjacency List
BFS Iterative,0,9,14,0.4375,9->5->10->13->1->6->14,0.598039,1,Adjacency List
BFS Iterative,0,14,9,0.375,14->10->13->15->6->9,0.666667,1,Matrix
BFS Iterative,0,9,14,0.5,9->5->10->13->1->6->11->14,0.598039,1,Matrix
BFS Iterative,0,8,7,0.1875,8->4->7,0.598039,1,Adjacency List
BFS Iterative,0,7,8,0.3125,7->3->6->11->8,0.470588,1,Adjacency List
BFS Iterative,0,8,7,0.1875,8->4->7,0.598039,1,Matrix
BFS Iterative,0,7,8,0.25,7->3->6->8,0.470588,1,Matrix
BFS Iterative,0,6,10,0.25,6->2->5->10,0.470588,1,Adjacency List
BFS Iterative,0,10,6,0.125,10->6,0.470588,1,Adjacency List
BFS Iterative,0,6,10,0.3125,6->2->5->7->10,0.470588,1,Matrix
BFS Iterative,0,10,6,0.125,10->6,0.470588,1,Matrix
BFS Iterative,0,7,2,0.375,7->3->6->11->8->2,0.470588,1,Adjacency List
BFS Iterative,0,2,7,0.4375,2->1->6->3->5->10->7,0.666667,1,Adjacency List
BFS Iterative,0,7,2,0.375,7->3->6->8->11->2,0.470588,1,Matrix
BFS Iterative,0,2,7,0.4375,2->1->3->6->5->4->7,0.666667,1,Matrix
BFS Iterative,0,12,3,0.5625,12->8->11->16->4->7->10->15->3,0.598039,1,Adjacency List
BFS Iterative,0,3,12,0.75,3->2->7->4->1->6->11->8->5->10->15->12,0.666667,1,Adjacency List
BFS Iterative,0,12,3,0.5625,12->8->11->16->4->7->10->15->3,0.598039,1,Matrix
BFS Iterative,0,3,12,0.6875,3->2->4->7->1->6->8->11->5->10->12,0.666667,1,Matrix
BFS Iterative,0,13,3,0.875,13->9->14->5->10->15->1->6->11->16->2->7->12->3,1,1,Adjacency List
BFS Iterative,0,3,13,1,3->2->7->4->1->6->11->8->5->10->15->12->9->14->16->13,0.666667,1,Adjacency List
BFS Iterative,0,13,3,0.875,13->9->14->5->10->15->1->6->11->16->2->7->12->3,1,1,Matrix
BFS Iterative,0,3,13,1,3->2->4->7->1->6->8->11->5->10->12->15->9->14->16->13,0.666667,1,Matrix
BFS Iterative,0,5,4,0.8125,5->1->6->9->2->10->7->13->3->14->11->8->4,0.598039,1,Adjacency List
BFS Iterative,0,4,5,0.6875,4->3->8->2->7->12->1->6->11->16->5,1,1,Adjacency List
BFS Iterative,0,5,4,0.8125,5->1->6->9->2->7->10->13->3->8->11->14->4,0.598039,1,Matrix
BFS Iterative,0.973735,4,5,0.6875,4->3->8->2->7->12->1->6->11->16->5,1,1,Matrix
BFS Iterative,0,6,1,0.375,6->2->5->10->7->1,0.470588,1,Adjacency List
BFS Iterative,0,1,6,0.25,1->2->5->6,1,1,Adjacency List
BFS Iterative,0,6,1,0.375,6->2->5->7->10->1,0.470588,1,Matrix
BFS Iterative,0,1,6,0.3125,1->2->5->3->6,1,1,Matrix
BFS Iterative,0,12,11,0.1875,12->8->11,0.598039,1,Adjacency List
BFS Iterative,0,11,12,0.3125,11->7->10->15->12,0.470588,1,Adjacency List
BFS Iterative,0,12,11,0.1875,12->8->11,0.598039,1,Matrix
BFS Iterative,0,11,12,0.25,11->7->10->12,0.470588,1,Matrix
BFS Iterative,0,10,10,0.0625,10,0.470588,1,Adjacency List
BFS Iterative,0,10,10,0.0625,10,0.470588,1,Adjacency List
BFS Iterative,0,10,10,0.0625,10,0.470588,1,Matrix
BFS Iterative,0,10,10,0.0625,10,0.470588,1,Matrix
BFS Iterative,0,7,8,0.3125,7->3->6->11->8,0.470588,1,Adjacency List
BFS Iterative,0,8,7,0.1875,8->4->7,0.598039,1,Adjacency List
BFS Iterative,0,7,8,0.25,7->3->6->8,0.470588,1,Matrix
BFS Iterative,0,8,7,0.1875,8->4->7,0.598039,1,Matrix
BFS Iterative,0,9,7,0.625,9->5->10->13->1->6->14->11->2->7,0.598039,1,Adjacency List
BFS Iterative,0,7,9,0.8125,7->3->6->11->8->2->4->5->10->15->12->1->9,0.470588,1,Adjacency List
BFS Iterative,0,9,7,0.625,9->5->10->13->1->6->11->14->2->7,0.598039,1,Matrix
BFS Iterative,0,7,9,0.8125,7->3->6->8->11->2->4->5->10->12->15->1->9,0.470588,1,Matrix
BFS Iterative,0,9,15,0.6875,9->5->10->13->1->6->14->11->2->7->15,0.598039,1,Adjacency List
BFS Iterative,0,15,9,0.5625,15->14->11->16->13->10->7->12->9,0.666667,1,Adjacency List
BFS Iterative,0,9,15,0.75,9->5->10->13->1->6->11->14->2->7->12->15,0.598039,1,Matrix
BFS Iterative,0,15,9,0.75,15->11->14->16->7->10->12->13->3->6->8->9,0.666667,1,Matrix
BFS Iterative,0,8,2,0.5625,8->4->7->12->3->6->11->16->2,0.598039,1,Adjacency List
BFS Iterative,0,2,8,0.75,2->1->6->3->5->10->7->4->9->14->11->8,0.666667,1,Adjacency List
BFS Iterative,0,8,2,0.5625,8->4->7->12->3->6->11->16->2,0.598039,1,Matrix
BFS Iterative,0,2,8,0.625,2->1->3->6->5->4->7->10->9->8,0.666667,1,Matrix
BFS Iterative,0,10,14,0.25,10->6->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,10,0.1875,14->13->10,0.666667,1,Adjacency List
BFS Iterative,0,10,14,0.3125,10->6->9->11->14,0.470588,1,Matrix
BFS Iterative,0,14,10,0.125,14->10,0.666667,1,Matrix
BFS Iterative,0,11,5,0.875,11->7->10->15->12->3->6->8->9->14->16->2->4->5,0.470588,1,Adjacency List
BFS Iterative,0,5,11,0.6875,5->1->6->9->2->10->7->13->3->14->11,0.598039,1,Adjacency List
BFS Iterative,0,11,5,0.875,11->7->10->12->15->3->6->8->9->14->16->2->4->5,0.470588,1,Matrix
BFS Iterative,0.968872,5,11,0.6875,5->1->6->9->2->7->10->13->3->8->11,0.598039,1,Matrix
BFS Iterative,0,4,16,0.625,4->3->8->2->7->12->1->6->11->16,1,1,Adjacency List
BFS Iterative,0,16,4,0.625,16->15->12->14->11->8->13->10->7->4,1,1,Adjacency List
BFS Iterative,0,4,16,0.625,4->3->8->2->7->12->1->6->11->16,1,1,Matrix
BFS Iterative,0,16,4,0.4375,16->12->15->8->11->14->4,1,1,Matrix
BFS Iterative,0,3,5,0.5625,3->2->7->4->1->6->11->8->5,0.666667,1,Adjacency List
BFS Iterative,0,5,3,0.5625,5->1->6->9->2->10->7->13->3,0.598039,1,Adjacency List
BFS Iterative,0,3,5,0.5625,3->2->4->7->1->6->8->11->5,0.666667,1,Matrix
BFS Iterative,0,5,3,0.5625,5->1->6->9->2->7->10->13->3,0.598039,1,Matrix
BFS Iterative,0,15,1,1,15->14->11->16->13->10->7->12->9->6->3->8->5->2->4->1,0.666667,1,Adjacency List
BFS Iterative,0,1,15,0.875,1->2->5->6->3->9->10->7->4->13->14->11->8->15,1,1,Adjacency List
BFS Iterative,0,15,1,1,15->11->14->16->7->10->12->13->3->6->8->9->2->4->5->1,0.666667,1,Matrix
BFS Iterative,0,1,15,0.9375,1->2->5->3->6->9->4->7->10->13->8->11->14->12->15,1,1,Matrix
BFS Iterative,0,10,15,0.625,10->6->9->14->11->2->5->7->13->15,0.470588,1,Adjacency List
BFS Iterative,0,15,10,0.375,15->14->11->16->13->10,0.666667,1,Adjacency List
BFS Iterative,0,10,15,0.6875,10->6->9->11->14->2->5->7->13->12->15,0.470588,1,Matrix
BFS Iterative,0,15,10,0.375,15->11->14->16->7->10,0.666667,1,Matrix
BFS Iterative,0,15,3,0.6875,15->14->11->16->13->10->7->12->9->6->3,0.666667,1,Adjacency List
BFS Iterative,0,3,15,0.6875,3->2->7->4->1->6->11->8->5->10->15,0.666667,1,Adjacency List
BFS Iterative,0,15,3,0.5625,15->11->14->16->7->10->12->13->3,0.666667,1,Matrix
BFS Iterative,0,3,15,0.75,3->2->4->7->1->6->8->11->5->10->12->15,0.666667,1,Matrix
BFS Iterative,0,13,2,0.6875,13->9->14->5->10->15->1->6->11->16->2,1,1,Adjacency List
BFS Iterative,0,2,13,0.8125,2->1->6->3->5->10->7->4->9->14->11->8->13,0.666667,1,Adjacency List
BFS Iterative,0,13,2,0.6875,13->9->14->5->10->15->1->6->11->16->2,1,1,Matrix
BFS Iterative,0,2,13,0.8125,2->1->3->6->5->4->7->10->9->8->11->14->13,0.666667,1,Matrix
BFS Iterative,0,12,16,0.25,12->8->11->16,0.598039,1,Adjacency List
BFS Iterative,0,16,12,0.1875,16->15->12,1,1,Adjacency List
BFS Iterative,0,12,16,0.25,12->8->11->16,0.598039,1,Matrix
BFS Iterative,0.975681,16,12,0.125,16->12,1,1,Matrix
BFS Iterative,0,10,13,0.5625,10->6->9->14->11->2->5->7->13,0.470588,1,Adjacency List
BFS Iterative,0,13,10,0.3125,13->9->14->5->10,1,1,Adjacency List
BFS Iterative,0,10,13,0.5625,10->6->9->11->14->2->5->7->13,0.470588,1,Matrix
BFS Iterative,0,13,10,0.3125,13->9->14->5->10,1,1,Matrix
BFS Iterative,0,3,1,0.3125,3->2->7->4->1,0.666667,1,Adjacency List
BFS Iterative,0,1,3,0.3125,1->2->5->6->3,1,1,Adjacency List
BFS Iterative,0,3,1,0.3125,3->2->4->7->1,0.666667,1,Matrix
BFS Iterative,0,1,3,0.25,1->2->5->3,1,1,Matrix
BFS Iterative,0,9,10,0.1875,9->5->10,0.598039,1,Adjacency List
BFS Iterative,0,10,9,0.1875,10->6->9,0.470588,1,Adjacency List
BFS Iterative,0,9,10,0.1875,9->5->10,0.598039,1,Matrix
BFS Iterative,0,10,9,0.1875,10->6->9,0.470588,1,Matrix
BFS Iterative,0,11,14,0.625,11->7->10->15->12->3->6->8->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,11,0.4375,14->13->10->15->9->6->11,0.666667,1,Adjacency List
BFS Iterative,0,11,14,0.625,11->7->10->12->15->3->6->8->9->14,0.470588,1,Matrix
BFS Iterative,0,14,11,0.4375,14->10->13->15->6->9->11,0.666667,1,Matrix
BFS Iterative,0,15,11,0.1875,15->14->11,0.666667,1,Adjacency List
BFS Iterative,0,11,15,0.25,11->7->10->15,0.470588,1,Adjacency List
BFS Iterative,0,15,11,0.125,15->11,0.666667,1,Matrix
BFS Iterative,0,11,15,0.3125,11->7->10->12->15,0.470588,1,Matrix
BFS Iterative,0,10,7,0.5,10->6->9->14->11->2->5->7,0.470588,1,Adjacency List
BFS Iterative,0,7,10,0.5625,7->3->6->11->8->2->4->5->10,0.470588,1,Adjacency List
BFS Iterative,0,10,7,0.5,10->6->9->11->14->2->5->7,0.470588,1,Matrix
BFS Iterative,0,7,10,0.5625,7->3->6->8->11->2->4->5->10,0.470588,1,Matrix
BFS Iterative,0,1,3,0.3125,1->2->5->6->3,1,1,Adjacency List
BFS Iterative,0,3,1,0.3125,3->2->7->4->1,0.666667,1,Adjacency List
BFS Iterative,0,1,3,0.25,1->2->5->3,1,1,Matrix
BFS Iterative,0,3,1,0.3125,3->2->4->7->1,0.666667,1,Matrix
BFS Iterative,0,9,2,0.5625,9->5->10->13->1->6->14->11->2,0.598039,1,Adjacency List
BFS Iterative,0,2,9,0.5625,2->1->6->3->5->10->7->4->9,0.666667,1,Adjacency List
BFS Iterative,0,9,2,0.5625,9->5->10->13->1->6->11->14->2,0.598039,1,Matrix
BFS Iterative,0.969844,2,9,0.5625,2->1->3->6->5->4->7->10->9,0.666667,1,Matrix
BFS Iterative,0,7,9,0.8125,7->3->6->11->8->2->4->5->10->15->12->1->9,0.470588,1,Adjacency List
BFS Iterative,0,9,7,0.625,9->5->10->13->1->6->14->11->2->7,0.598039,1,Adjacency List
BFS Iterative,0,7,9,0.8125,7->3->6->8->11->2->4->5->10->12->15->1->9,0.470588,1,Matrix
BFS Iterative,0,9,7,0.625,9->5->10->13->1->6->11->14->2->7,0.598039,1,Matrix
BFS Iterative,0,5,6,0.1875,5->1->6,0.598039,1,Adjacency List
BFS Iterative,0,6,5,0.1875,6->2->5,0.470588,1,Adjacency List
BFS Iterative,0,5,6,0.1875,5->1->6,0.598039,1,Matrix
BFS Iterative,0,6,5,0.1875,6->2->5,0.470588,1,Matrix
BFS Iterative,0,1,9,0.375,1->2->5->6->3->9,1,1,Adjacency List
BFS Iterative,0,9,1,0.3125,9->5->10->13->1,0.598039,1,Adjacency List
BFS Iterative,0,1,9,0.375,1->2->5->3->6->9,1,1,Matrix
BFS Iterative,0,9,1,0.3125,9->5->10->13->1,0.598039,1,Matrix
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Adjacency List
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Adjacency List
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Matrix
BFS Iterative,0,8,8,0.0625,8,0.598039,1,Matrix
BFS Iterative,0,14,11,0.4375,14->13->10->15->9->6->11,0.666667,1,Adjacency List
BFS Iterative,0,11,14,0.625,11->7->10->15->12->3->6->8->9->14,0.470588,1,Adjacency List
BFS Iterative,0,14,11,0.4375,14->10->13->15->6->9->11,0.666667,1,Matrix
BFS Iterative,0,11,14,0.625,11->7->10->12->15->3->6->8->9->14,0.470588,1,Matrix
BFS Iterative,0,8,4,0.125,8->4,0.598039,1,Adjacency List
BFS Iterative,0,4,8,0.1875,4->3->8,1,1,Adjacency List
BFS Iterative,0,8,4,0.125,8->4,0.598039,1,Matrix
BFS Iterative,0,4,8,0.1875,4->3->8,1,1,Matrix
BFS Iterative,0,10,8,0.875,10->6->9->14->11->2->5->7->13->15->12->1->3->8,0.470588,1,Adjacency List
BFS Iterative,0,8,10,0.6875,8->4->7->12->3->6->11->16->2->5->10,0.598039,1,Adjacency List
BFS Iterative,0,10,8,0.875,10->6->9->11->14->2->5->7->13->12->15->1->3->8,0.470588,1,Matrix
BFS Iterative,0,8,10,0.6875,8->4->7->12->3->6->11->16->2->5->10,0.598039,1,Matrix
BFS Iterative,0,14,14,0.0625,14,0.666667,1,Adjacency List
BFS Iterative,0,14,14,0.0625,14,0.666667,1,Adjacency List
BFS Iterative,0,14,14,0.0625,14,0.666667,1,Matrix
BFS Iterative,0.973735,14,14,0.0625,14,0.666667,1,Matrix
BFS Iterative,0,7,10,0.5625,7->3->6->11->8->2->4->5->10,0.470588,1,Adjacency List
BFS Iterative,0,10,7,0.5,10->6->9->14->11->2->5->7,0.470588,1,Adjacency List
BFS Iterative,0,7,10,0.5625,7->3->6->8->11->2->4->5->10,0.470588,1,Matrix
BFS Iterative,0,10,7,0.5,10->6->9->11->14->2->5->7,0.470588,1,Matrix
BFS Iterative,0,9,9,0.0625,9,0.598039,1,Adjacency List
BFS Iterative,0,9,9,0.0625,9,0.598039,1,Adjacency List
BFS Iterative,0,9,9,0.0625,9,0.598039,1,Matrix
BFS Iterative,0,9,9,0.0625,9,0.598039,1,Matrix
BFS Iterative,0,16,3,0.8125,16->15->12->14->11->8->13->10->7->4->9->6->3,1,1,Adjacency List
BFS Iterative,0,3,16,0.9375,3->2->7->4->1->6->11->8->5->10->15->12->9->14->16,0.666667,1,Adjacency List
BFS Iterative,0,16,3,0.6875,16->12->15->8->11->14->4->7->10->13->3,1,1,Matrix
BFS Iterative,0,3,16,0.9375,3->2->4->7->1->6->8->11->5->10->12->15->9->14->16,0.666667,1,Matrix
BFS Iterative,0,3,8,0.5,3->2->7->4->1->6->11->8,0.666667,1,Adjacency List
BFS Iterative,0,8,3,0.3125,8->4->7->12->3,0.598039,1,Adjacency List
BFS Iterative,0,3,8,0.4375,3->2->4->7->1->6->8,0.666667,1,Matrix
BFS Iterative,0,8,3,0.3125,8->4->7->12->3,0.598039,1,Matrix
BFS Iterative,0,10,1,0.75,10->6->9->14->11->2->5->7->13->15->12->1,0.470588,1,Adjacency List
BFS Iterative,0,1,10,0.4375,1->2->5->6->3->9->10,1,1,Adjacency List
BFS Iterative,0,10,1,0.75,10->6->9->11->14->2->5->7->13->12->15->1,0.470588,1,Matrix
BFS Iterative,0,1,10,0.5625,1->2->5->3->6->9->4->7->10,1,1,Matrix
BFS Iterative,0,4,3,0.125,4->3,1,1,Adjacency List
BFS Iterative,0,3,4,0.25,3->2->7->4,0.666667,1,Adjacency List
BFS Iterative,0,4,3,0.125,4->3,1,1,Matrix
BFS Iterative,0,3,4,0.1875,3->2->4,0.666667,1,Matrix
